i,j,gamma_pred,gamma_true,abs_error,auc,is_true
41,62,0.0,-0.1127826705169947,0.1127826705169947,0.7686949987446677,True
41,63,0.0,,,0.7686949987446677,False
41,64,0.0,,,0.7686949987446677,False
41,65,0.0,-0.0808077216043868,0.0808077216043868,0.7686949987446677,True
41,66,0.0,,,0.7686949987446677,False
41,67,0.0,,,0.7686949987446677,False
41,68,0.0,,,0.7686949987446677,False
41,69,0.0,,,0.7686949987446677,False
41,70,0.0,-0.0363292575301895,0.0363292575301895,0.7686949987446677,True
41,71,0.0,,,0.7686949987446677,False
41,72,0.0,,,0.7686949987446677,False
41,73,0.0,,,0.7686949987446677,False
41,74,0.0,,,0.7686949987446677,False
41,75,0.07999999999999996,,,0.7687191416999911,False
41,76,0.0,,,0.7686949987446677,False
41,77,0.0,,,0.7686949987446677,False
41,78,0.0,,,0.7686949987446677,False
41,79,0.0,,,0.7686949987446677,False
41,80,0.0,0.0066387370453351,0.0066387370453351,0.7686949987446677,True
41,81,0.0,,,0.7686949987446677,False
41,82,0.0,,,0.7686949987446677,False
41,83,0.0,,,0.7686949987446677,False
41,84,0.0,,,0.7686949987446677,False
41,85,0.0,-0.0378765431105195,0.0378765431105195,0.7686949987446677,True
41,86,0.0,,,0.7686949987446677,False
41,87,0.0,,,0.7686949987446677,False
41,88,0.0,,,0.7686949987446677,False
41,89,0.0,,,0.7686949987446677,False
41,90,0.0,,,0.7686949987446677,False
41,91,0.0,,,0.7686949987446677,False
41,92,0.0,,,0.7686949987446677,False
41,93,0.0,,,0.7686949987446677,False
41,94,0.0,,,0.7686949987446677,False
41,95,0.0,,,0.7686949987446677,False
41,96,0.0,,,0.7686949987446677,False
41,97,0.0,,,0.7686949987446677,False
41,98,0.0,,,0.7686949987446677,False
41,99,0.0,,,0.7686949987446677,False
42,43,0.0,,,0.7686949987446677,False
42,44,0.07999999999999996,,,0.7687299542689717,False
42,45,0.0,,,0.7686949987446677,False
42,46,0.0,,,0.7686949987446677,False
42,47,0.0,,,0.7686949987446677,False
42,48,0.0,0.0022368409322011,0.0022368409322011,0.7686949987446677,True
